y,x,z
2.376133781,-7.645,62.70515
2.368336471,-7.39,62.75645
2.368336471,-7.44,62.80795
2.368336471,-7.695,62.85945
2.309884395,-8.07,62.9125
2.309884395,-8.295,62.9671
2.309884395,-8.58,63.0217
2.286353898,-8.555,63.07695
2.286353898,-8.055,63.13285
2.286353898,-7.995,63.18875
2.289938131,-8.12,63.24455
2.291735077,-8.395,63.3002
2.289938131,-8.73,63.35585
2.291735077,-8.715,63.4115
2.293535257,-7.91,63.46705
2.291735077,-8.08,63.5226
2.234077188,-8.9,63.57985
2.234077188,-8.87,63.63875
2.234077188,-8.69,63.69765
2.244316185,-8.385,63.75625
2.244316185,-8.705,63.81455
2.244316185,-9.32,63.87285
2.213908437,-9.035,63.93205
2.213908437,-8.505,63.99215
2.215573716,-9.3,64.0522
2.149473914,-9.73,64.11425
2.151035195,-9.245,64.1783
2.149473914,-9.315,64.24235
2.177956852,-9.18,64.30555
2.177956852,-9.125,64.36785
2.177956852,-9.175,64.43015
2.218912617,-8.94,64.4912
2.218912617,-8.66,64.551
2.218912617,-7.585,64.6108
2.33774135,-6.75,64.66725
2.33774135,-7.58,64.72035
2.339626365,-7.485,64.7734
2.282782466,-7.75,64.82795
2.281001521,-8.375,64.8841
2.282782466,-7.87,64.94025
2.306228084,-7.49,64.9957
2.306228084,-7.285,65.0505
2.306228084,-7.99,65.1053
2.194138435,-8.805,65.16335
2.192508443,-8.73,65.2247
2.192508443,-8.58,65.2861
2.162032949,-9.05,65.34845
2.160454417,-9.015,65.4118
2.160454417,-8.475,65.4752
2.165197509,-8.53,65.53845
2.165197509,-8.965,65.60155
2.165197509,-8.755,65.66465
2.154165088,-8.82,65.7281
2.154165088,-8.77,65.7919
2.155733716,-8.82,65.85565
2.124819353,-9.175,65.92035
2.124819353,-8.915,65.98605
2.12329844,-8.855,66.0518
2.186014914,-8.305,66.1156
2.187634347,-7.72,66.17735
2.186014914,-8.745,66.2391
2.12329844,-9.065,66.3029
2.12329844,-8.695,66.3687
2.124819353,-8.85,66.43445
2.106719311,-8.905,66.50075
2.106719311,-9.28,66.56765
2.106719311,-9.105,66.63455
2.114221222,-9.175,66.7012
2.112716331,-9.01,66.76765
2.112716331,-8.73,66.83415
2.093356083,-9.18,66.9013
2.091882244,-9.475,66.96915
2.091882244,-9.185,67.03705
2.091882244,-9.035,67.10495
2.093356083,-9.435,67.1728
2.091882244,-9.53,67.24065
2.0772621,-9.325,67.30905
2.0772621,-9.49,67.37795
2.075811774,-9.505,67.4469
2.124819353,-9.155,67.51425
2.124819353,-8.97,67.57995
2.124819353,-8.935,67.64565
2.157304808,-8.445,67.7103
2.157304808,-8.78,67.7739
2.157304808,-9.19,67.8375
2.157304808,-8.565,67.9011
2.157304808,-8.835,67.9647
2.157304808,-9.22,68.0283
2.152598917,-8.865,68.09205
2.154165088,-8.755,68.1559
2.152598917,-9.31,68.21975
2.12939602,-9.215,68.2844
2.12939602,-9.105,68.3498
2.127868136,-9.325,68.41525
2.137070655,-9.35,68.48045
2.135531008,-9.15,68.5454
2.135531008,-8.88,68.6104
2.157304808,-9.15,68.6747
2.157304808,-9.09,68.7383
2.158878372,-8.295,68.80185
2.182783893,-8.46,68.8646
2.182783893,-9.115,68.9266
2.184398099,-9.22,68.98855
2.213908437,-8.22,69.04955
2.215573716,-7.995,69.1096
2.213908437,-8.735,69.16965
2.192508443,-8.435,69.2304
2.192508443,-8.665,69.2918
2.192508443,-9.345,69.3532
2.117237815,-9.57,69.417
2.115728381,-9.41,69.48325
2.117237815,-8.55,69.5495
2.26686701,-7.915,69.6111
2.26686701,-7.98,69.6681
2.26686701,-7.755,69.7251
2.26686701,-7.87,69.7821
2.26686701,-7.96,69.8391
2.26686701,-8.185,69.8961
2.195771089,-8.37,69.9552
2.195771089,-8.78,70.0164
2.197406412,-9.19,70.07755
2.149473914,-8.94,70.14015
2.149473914,-9.315,70.20425
2.149473914,-9.28,70.26835
2.152598917,-9.26,70.33235
2.152598917,-9.21,70.39625
2.154165088,-8.985,70.4601
2.174751721,-9.105,70.52325
2.176353003,-8.94,70.5857
2.174751721,-8.075,70.64815
2.249475268,-7.875,70.7084
2.249475268,-8.645,70.7664
2.249475268,-8.57,70.8244
2.30440493,-7.625,70.88085
2.302585093,-7.245,70.9358
2.302585093,-7.425,70.9908
2.288144409,-7.605,71.0462
2.288144409,-8.005,71.102
2.288144409,-7.78,71.1578
2.300768562,-7.59,71.21325
2.298955325,-7.515,71.2684
2.300768562,-7.53,71.32355
2.345302823,-7.255,71.37745
2.343407088,-6.725,71.4302
2.343407088,-7.105,71.483
2.35867456,-6.915,71.5354
2.35867456,-6.485,71.5874
2.35867456,-6.65,71.6394
2.420140882,-6.51,71.68985
2.420140882,-5.805,71.73875
2.422187965,-5.62,71.7876
2.45129605,-5.825,71.8357
2.453407983,-5.62,71.88305
2.45129605,-5.34,71.9304
2.481276882,-5.275,71.9771
2.479105328,-5.515,72.02315
2.481276882,-5.755,72.0692
2.389927103,-5.695,72.1174
2.391913201,-6.565,72.16775
2.391913201,-7.495,72.21805
2.368336471,-6.26,72.26895
2.368336471,-6.17,72.32045
2.368336471,-6.75,72.37195
2.39589727,-6.31,72.42275
2.39589727,-6.11,72.47285
2.393903252,-6.025,72.523
2.347202158,-6.545,72.5744
2.349105109,-7.12,72.62695
2.347202158,-6.985,72.6795
2.370280106,-6.83,72.7315
2.372227526,-6.365,72.78285
2.372227526,-6.28,72.83415
2.352921907,-6.775,72.88595
2.354835783,-6.745,72.9382
2.352921907,-6.825,72.99045
2.345302823,-6.95,73.04295
2.345302823,-6.75,73.09565
2.345302823,-6.845,73.14835
2.320934232,-7.185,73.2017
2.320934232,-7.11,73.2557
2.319084092,-7.495,73.30975
2.289938131,-7.55,73.36465
2.289938131,-7.32,73.42035
2.291735077,-7.445,73.476
2.234077188,-7.77,73.53325
2.235776423,-8.565,73.5921
2.235776423,-8.395,73.6509
2.230687354,-8.02,73.70985
2.228996736,-8.23,73.769
2.230687354,-8.255,73.82815
2.259873975,-7.925,73.8864
2.259873975,-7.63,73.9438
2.261617655,-7.615,74.00115
2.293535257,-7.525,74.05755
2.293535257,-7.295,74.11305
2.293535257,-7.415,74.16855
2.32836921,-7.12,74.2231
2.32836921,-6.735,74.2767
2.32836921,-6.7,74.3303
2.335859882,-6.48,74.3837
2.33774135,-7,74.43685
2.33774135,-6.855,74.48995
2.339626365,-6.63,74.543
2.341514939,-6.775,74.59595
2.339626365,-6.92,74.6489
2.33774135,-6.46,74.70195
2.335859882,-6.22,74.7551
2.33774135,-6.57,74.80825
2.362528129,-6.23,74.8607
2.360599488,-6.17,74.91255
2.360599488,-6.365,74.96445
2.376133781,-6.33,75.01595
2.374178746,-6.005,75.0671
2.374178746,-5.09,75.1183
2.457645277,-4.8,75.16745
2.457645277,-5.455,75.21455
2.455524386,-5.54,75.2617
2.442892639,-5.195,75.3092
2.442892639,-5.265,75.357
2.442892639,-5.105,75.4048
2.459770677,-4.785,75.4522
2.459770677,-5.46,75.4992
2.457645277,-5.39,75.54625
2.468317737,-5.035,75.5931
2.466174114,-5.06,75.63975
2.466174114,-4.72,75.68645
2.541765643,-3.995,75.73145
2.539458837,-4.08,75.7748
2.541765643,-4.36,75.81815
2.498821191,-4.26,75.8624
2.498821191,-5.015,75.9076
2.498821191,-5.44,75.9528
2.42835448,-5.275,75.99965
2.42835448,-5.49,76.04815
2.42835448,-5.53,76.09665
2.397895273,-5.725,76.1459
2.397895273,-5.65,76.1959
2.399897275,-5.93,76.24585
2.354835783,-6.445,76.2969
2.354835783,-6.04,76.3491
2.354835783,-5.84,76.4013
2.366396606,-5.9,76.4532
2.368336471,-6.04,76.50475
2.368336471,-6.045,76.55625
2.320934232,-6.305,76.609
2.3227878,-6.645,76.66295
2.320934232,-6.445,76.7169
2.298955325,-6.59,76.7715
2.29714537,-6.74,76.82675
2.298955325,-6.965,76.882
2.234077188,-7.095,76.93905
2.234077188,-7.19,76.99795
2.235776423,-7.77,77.0568
2.223941966,-7.685,77.11595
2.225624052,-7.1,77.1754
2.225624052,-6.88,77.2348
2.300768562,-6.685,77.29205
2.300768562,-6.345,77.34715
2.300768562,-6.91,77.40225
2.265114162,-7.21,77.45835
2.265114162,-6.83,77.51545
2.26336438,-6.425,77.5726
2.289938131,-6.19,77.62905
2.288144409,-7.185,77.6848
2.288144409,-7.04,77.7406
2.319084092,-6.485,77.79555
2.31723737,-6.54,77.8497
2.319084092,-6.24,77.90385
2.291735077,-6.78,77.9587
2.291735077,-7.065,78.0143
2.291735077,-6.8,78.0699
2.31723737,-6.77,78.1248
2.319084092,-6.55,78.17895
2.31723737,-6.135,78.2331
2.370280106,-6.045,78.2859
2.368336471,-6.075,78.33735
2.370280106,-6.45,78.3888
2.387944942,-5.97,78.43975
2.387944942,-5.77,78.49025
2.387944942,-6.075,78.54075
2.403913345,-5.715,78.59085
2.403913345,-5.985,78.64055
2.405927444,-6.695,78.6902
2.349105109,-6.755,78.74125
2.349105109,-6.445,78.79375
2.349105109,-6.75,78.84625
2.335859882,-7.045,78.8991
2.33774135,-6.93,78.95225
2.335859882,-6.595,79.0054
2.382021924,-6.535,79.0574
2.380055355,-6.565,79.10825
2.380055355,-6.52,79.15915
2.416059243,-6.27,79.20915
2.41809798,-6.07,79.2582
2.416059243,-6.415,79.30725
2.440802774,-6.16,79.35575
2.438717267,-5.72,79.4037
2.438717267,-6.575,79.4517
2.420140882,-7.02,79.50015
2.420140882,-5.945,79.54905
2.422187965,-5.43,79.5979
2.472618819,-5.865,79.6455
2.474776317,-6.125,79.69185
2.472618819,-5.735,79.7382
2.512184419,-5.505,79.7837
2.512184419,-5.56,79.8283
2.512184419,-5.185,79.8729
2.523458496,-5.01,79.91725
2.523458496,-5.71,79.96135
2.523458496,-5.865,80.00545
2.494406173,-5.525,80.0502
2.494406173,-5.655,80.0956
2.496611246,-6.41,80.14095
2.479105328,-6.085,80.18665
2.481276882,-5.54,80.2327
2.481276882,-5.595,80.2787
2.534861128,-5.7,80.3235
2.532570176,-5.355,80.36715
2.532570176,-4.66,80.41085
2.569870538,-4.82,80.45375
2.567498057,-5.175,80.4959
2.567498057,-5.275,80.5381
2.523458496,-5.625,80.58125
2.523458496,-5.5,80.62535
2.521193489,-5.35,80.6695
2.584224851,-5.125,80.71235
2.584224851,-4.16,80.75385
2.584224851,-4.815,80.79535
2.534861128,-5.35,80.8379
2.53715734,-5.285,80.88145
2.534861128,-5.605,80.925
2.528003958,-5.61,80.96875
2.525728644,-5.155,81.0127
2.528003958,-4.89,81.05665
2.589055778,-4.91,81.09925
2.586637397,-4.35,81.1406
2.589055778,-4.88,81.18195
2.532570176,-5.29,81.22445
2.530284461,-5.005,81.2682
2.530284461,-4.88,81.312
2.558064025,-4.64,81.3552
2.558064025,-5.085,81.3978
2.560414202,-5.135,81.44035
2.546395281,-5.025,81.48315
2.546395281,-4.95,81.52625
2.546395281,-4.62,81.56935
2.567498057,-4.52,81.612
2.567498057,-4.9,81.6542
2.565131192,-4.815,81.69645
2.544077783,-4.59,81.7392
2.544077783,-5.105,81.7824
2.546395281,-5.13,81.82555
2.507710139,-5.12,81.8695
2.509944777,-5.39,81.91425
2.509944777,-5,81.95895
2.494406173,-5.105,82.004
2.494406173,-5.56,82.0494
2.496611246,-5.34,82.09475
2.551046452,-4.85,82.13885
2.551046452,-4.28,82.18175
2.551046452,-4.13,82.22465
2.521193489,-4.805,82.2682
2.521193489,-5.235,82.3124
2.521193489,-4.79,82.3566
2.555719358,-4.37,82.40005
2.558064025,-4.37,82.4427
2.555719358,-4.585,82.48535
2.613566809,-3.725,82.52685
2.611088493,-3.395,82.5672
2.611088493,-3.76,82.6076
2.586637397,-3.795,82.6485
2.589055778,-4.14,82.68985
2.586637397,-4,82.7312
2.539458837,-4.48,82.7736
2.53715734,-4.645,82.81705
2.53715734,-4.425,82.86055
2.544077783,-4.15,82.9039
2.546395281,-4.225,82.94705
2.544077783,-4.295,82.9902
2.596346212,-3.88,83.0323
2.596346212,-3.44,83.0733
2.596346212,-3.045,83.1143
2.626051366,-3.375,83.1547
2.626051366,-3.295,83.1945
2.628567091,-3.275,83.23425
2.593910157,-3.73,83.27465
2.596346212,-3.455,83.3157
2.593910157,-3.72,83.35675
2.616051283,-3.995,83.3974
2.616051283,-2.8,83.4376
2.616051283,-2.9,83.4778
2.608616304,-3.685,83.51815
2.611088493,-3.175,83.5586
2.611088493,-3.125,83.599
2.581818111,-3.61,83.64
2.584224851,-3.735,83.68155
2.584224851,-3.435,83.72305
2.603690186,-3.545,83.76415
2.603690186,-3.22,83.80485
2.603690186,-3.005,83.84555
2.648924028,-3,83.88535
2.648924028,-2.565,83.92425
2.648924028,-2.705,83.96315
2.659260037,-2.795,84.00185
2.659260037,-2.65,84.04035
2.659260037,-2.385,84.07885
2.613566809,-2.99,84.11825
2.613566809,-3.545,84.15855
2.613566809,-3.485,84.19885
2.577021939,-3.8,84.2399
2.577021939,-3.44,84.2817
2.574632451,-3.465,84.32355
2.558064025,-3.86,84.3658
2.558064025,-3.5,84.4084
2.558064025,-3.54,84.451
2.623541954,-3.135,84.49225
2.621038824,-2.535,84.5322
2.623541954,-3.6,84.57215
2.534861128,-4.04,84.6139
2.534861128,-3.66,84.6575
2.534861128,-3.685,84.7011
2.589055778,-2.925,84.74355
2.591480022,-3.245,84.7848
2.589055778,-3.72,84.82605
2.548718163,-3.765,84.8682
2.548718163,-3.725,84.9112
2.548718163,-4.085,84.9542
2.494406173,-4.35,84.9984
2.496611246,-4.03,85.04375
2.494406173,-4.35,85.0891
2.532570176,-3.955,85.13365
2.532570176,-3.52,85.17735
2.534861128,-3.94,85.221
2.518933601,-4.07,85.26495
2.521193489,-3.955,85.3092
2.518933601,-3.83,85.35345
2.555719358,-3.445,85.39695
2.555719358,-3.59,85.43965
2.555719358,-4.1,85.48235
2.483453161,-4.66,85.52665
2.483453161,-4.62,85.57255
2.483453161,-3.745,85.61845
2.474776317,-4.3,85.66455
2.47693848,-4.985,85.7108
2.474776317,-4.47,85.75705
2.464035075,-4.48,85.8036
2.464035075,-4.755,85.8504
2.464035075,-4.565,85.8972
2.534861128,-3.45,85.9424
2.532570176,-3.74,85.98605
2.532570176,-4.755,86.02975
2.461900603,-4.58,86.07505
2.461900603,-4.565,86.12195
2.464035075,-4.935,86.1688
2.459770677,-4.615,86.2157
2.457645277,-4.525,86.26275
2.459770677,-5.01,86.3098
2.449188567,-4.98,86.35705
2.449188567,-4.74,86.40455
2.449188567,-4.625,86.45205
2.424239248,-5.095,86.50015
2.426294747,-5.38,86.5488
2.424239248,-5.3,86.59745
2.438717267,-5.26,86.6458
2.436636101,-4.91,86.69385
2.438717267,-4.67,86.7419
2.461900603,-4.895,86.78935
2.461900603,-4.705,86.83625
2.461900603,-5.125,86.88315
2.414024655,-5.545,86.9312
2.414024655,-5.265,86.9804
2.414024655,-5.315,87.0296
2.41809798,-5.155,87.0787
2.41809798,-5.395,87.1277
2.41809798,-5.745,87.1767
2.362528129,-5.835,87.2271
2.364460497,-6.12,87.27885
2.364460497,-6.285,87.33055
2.393903252,-5.535,87.3815
2.39589727,-5.42,87.43165
2.393903252,-5.94,87.4818
2.391913201,-5.93,87.53205
2.391913201,-5.695,87.58235
2.391913201,-5.925,87.63265
2.354835783,-6.1,87.6839
2.352921907,-6.14,87.73615
2.354835783,-6.89,87.7884
2.251200894,-7.385,87.84345
2.252929503,-7.565,87.9013
2.251200894,-7.05,87.95915
2.35867456,-6.03,88.0141
2.356753329,-6.07,88.06615
2.35867456,-6.82,88.1182
2.3227878,-6.725,88.17115
2.324644811,-6.65,88.225
2.3227878,-6.205,88.27885
2.33774135,-6.505,88.33235
2.339626365,-6.645,88.3854
2.33774135,-6.41,88.43845
2.330236624,-6.745,88.49175
2.330236624,-6.28,88.54525
2.330236624,-5.92,88.59875
2.360599488,-5.775,88.65145
2.362528129,-6.17,88.7033
2.360599488,-6.555,88.75515
2.320934232,-6.23,88.8081
2.319084092,-6.41,88.86215
2.320934232,-6.345,88.9162
2.320934232,-6.115,88.9702
2.319084092,-6.715,89.02425
2.320934232,-6.35,89.0783
2.33774135,-5.92,89.13185
2.335859882,-6.21,89.185
2.33774135,-5.98,89.23815
2.389927103,-5.475,89.2899
2.391913201,-5.435,89.34025
2.389927103,-5.355,89.3906
2.401903294,-5.315,89.4407
2.401903294,-5.315,89.4905
2.399897275,-5.77,89.54035
2.330236624,-6.365,89.59205
2.32836921,-5.965,89.6456
2.32836921,-5.865,89.6992
2.370280106,-6.125,89.7517
2.370280106,-5.415,89.8031
2.372227526,-4.78,89.85445
2.42835448,-5.005,89.90435
2.430418465,-4.98,89.9528
2.430418465,-4.945,90.0012
2.376133781,-5.15,90.05095
2.376133781,-5.74,90.10205
2.374178746,-6.17,90.1532
2.385966702,-5.435,90.2041
2.385966702,-4.965,90.2547
2.385966702,-5.195,90.3053
2.411994197,-5.37,90.35525
2.409967854,-5.11,90.4046
2.409967854,-4.295,90.454
2.432486718,-4.45,90.50285
2.432486718,-5.2,90.55115
2.432486718,-5.425,90.59945
2.385966702,-5.43,90.6489
2.387944942,-5.43,90.69945
2.385966702,-4.72,90.75
2.372227526,-5.175,90.80095
2.374178746,-6.115,90.8522
2.372227526,-5.59,90.90345
2.362528129,-5.115,90.955
2.362528129,-5.84,91.0068
2.362528129,-6.68,91.0586
2.29714537,-6.485,91.11215
2.29714537,-6.295,91.16745
2.29714537,-6.065,91.22275
2.383992368,-5.78,91.27575
2.383992368,-5.26,91.32645
2.383992368,-5.02,91.37715
2.380055355,-5.415,91.42795
2.380055355,-5.69,91.47885
2.382021924,-5.435,91.5297
2.332107532,-5.88,91.5818
2.332107532,-6.18,91.6352
2.332107532,-6.05,91.6886
2.31723737,-6.105,91.7424
2.315394051,-5.845,91.79665
2.315394051,-6.275,91.85095
2.378092646,-5.475,91.9036
2.378092646,-4.585,91.9546
2.378092646,-5.27,92.0056
2.339626365,-5.815,92.0576
2.33774135,-6.115,92.11065
2.339626365,-5.73,92.1637
2.374178746,-5.475,92.2158
2.372227526,-5.645,92.26705
2.374178746,-5.255,92.3183
2.414024655,-5.1,92.3685
2.414024655,-5.325,92.4177
2.411994197,-5.34,92.46695
2.382021924,-5.545,92.517
2.380055355,-5.805,92.56785
2.380055355,-5.74,92.61875
2.432486718,-5.45,92.66835
2.434559257,-4.7,92.7166
2.432486718,-4.66,92.76485
2.430418465,-5.41,92.8132
2.432486718,-5.25,92.86155
2.430418465,-4.98,92.9099
2.447085517,-4.65,92.9579
2.447085517,-5.055,93.0055
2.447085517,-5.295,93.0531
2.459770677,-4.8,93.1004
2.461900603,-4.895,93.14735
2.459770677,-4.84,93.1943
2.416059243,-5.085,93.24235
2.416059243,-5.71,93.29145
2.416059243,-5.325,93.34055
2.42835448,-4.96,93.38935
2.430418465,-5.24,93.4378
2.42835448,-5.375,93.48625
2.464035075,-4.985,93.5339
2.464035075,-4.305,93.5807
2.464035075,-4.4,93.6275
2.461900603,-4.52,93.67435
2.464035075,-4.625,93.7212
2.464035075,-5.35,93.768
2.416059243,-5.485,93.81595
2.414024655,-4.965,93.8651
2.414024655,-4.205,93.9143
2.447085517,-4.535,93.9627
2.447085517,-5.135,94.0103
2.447085517,-4.585,94.0579
2.436636101,-4.61,94.10575
2.436636101,-4.815,94.15385
2.434559257,-4.76,94.202
2.449188567,-4.505,94.24985
2.449188567,-4.365,94.29735
2.447085517,-4.265,94.3449
2.422187965,-4.18,94.3931
2.424239248,-4.915,94.44185
2.422187965,-4.8,94.4906
2.405927444,-4.295,94.5398
2.405927444,-5.005,94.5894
2.403913345,-4.825,94.63905
2.393903252,-4.585,94.689
2.393903252,-4.94,94.7392
2.393903252,-5,94.7894
2.333981947,-5.585,94.84115
2.335859882,-5.4,94.8944
2.333981947,-4.31,94.94765
2.509944777,-3.335,94.99665
2.509944777,-2.875,95.04135
2.507710139,-3.595,95.0861
2.466174114,-3.79,95.13185
2.464035075,-3.52,95.1786
2.464035075,-4.025,95.2254
2.416059243,-4.28,95.27335
2.414024655,-4.125,95.3225
2.414024655,-4.465,95.3717
2.33774135,-5.1,95.42285
2.33774135,-5.16,95.47595
2.335859882,-4.985,95.5291
2.326505277,-5.18,95.58255
2.326505277,-5.155,95.63625
2.326505277,-4.95,95.68995
2.330236624,-5.14,95.74355
2.332107532,-4.95,95.797
2.332107532,-4.78,95.8504
2.335859882,-5.14,95.9037
2.333981947,-4.74,95.95695
2.335859882,-4.59,96.0102
2.356753329,-5.13,96.06285
2.354835783,-4.265,96.115
2.356753329,-4.005,96.16715
2.320934232,-5.32,96.2202
2.319084092,-5,96.27425
2.320934232,-4.47,96.3283
2.366396606,-4.56,96.3811
2.366396606,-4.025,96.4327
2.366396606,-4.165,96.4843
2.309884395,-4.915,96.5374
2.308054569,-5.05,96.59205
2.309884395,-4.28,96.6467
2.30440493,-4.765,96.70145
2.30440493,-5.495,96.75635
2.306228084,-4.94,96.8112
2.324644811,-4.275,96.8655
2.326505277,-4.64,96.91925
2.324644811,-4.875,96.973
2.332107532,-4.545,97.0266
2.332107532,-4.52,97.08
2.332107532,-4.48,97.1334
2.308054569,-4.71,97.18745
2.306228084,-5.205,97.2422
2.306228084,-4.635,97.297
2.345302823,-4.335,97.35075
2.343407088,-4.665,97.4035
2.343407088,-4.27,97.4563
2.368336471,-4.27,97.50845
2.368336471,-4.295,97.55995
2.368336471,-4.27,97.61145
2.341514939,-4.61,97.66365
2.341514939,-4.94,97.71655
2.341514939,-4.335,97.76945
2.339626365,-4.65,97.8224
2.339626365,-5.095,97.8754
2.339626365,-4.795,97.9284
2.399897275,-4.135,97.97985
2.401903294,-3.805,98.0297
2.401903294,-4.5,98.0795
2.33774135,-4.965,98.13095
2.339626365,-5.08,98.184
2.33774135,-4.905,98.23705
2.405927444,-4.3,98.2884
2.407945609,-4.14,98.33795
2.405927444,-4.31,98.3875
2.39589727,-4.8,98.43735
2.397895273,-4.56,98.4874
2.397895273,-4.515,98.5374
2.39589727,-4.99,98.58745
2.397895273,-4.61,98.6375
2.39589727,-4.16,98.68755
2.457645277,-4.185,98.73615
2.455524386,-4.16,98.7833
2.455524386,-4.25,98.8305
2.393903252,-5.075,98.8792
2.391913201,-5.24,98.92945
2.391913201,-4.845,98.97975
2.41809798,-4.92,99.0294
2.420140882,-4.885,99.07835
2.41809798,-5.065,99.1273
2.42835448,-4.99,99.17605
2.42835448,-4.51,99.22455
2.42835448,-4.685,99.27305
2.39589727,-5.27,99.32235
2.39589727,-5.73,99.37245
2.39589727,-5.375,99.42255
2.430418465,-4.935,99.4718
2.430418465,-4.995,99.5202
2.432486718,-5.17,99.56855
2.474776317,-4.88,99.61585
2.47693848,-4.45,99.6621
2.47693848,-4.705,99.7083
2.498821191,-4.705,99.754
2.498821191,-4.185,99.7992
2.501036032,-4.375,99.84435
2.47693848,-4.555,99.89
2.479105328,-5.07,99.93615
2.485634187,-4.955,99.9821
2.503255788,-4.665,100.0275
2.503255788,-4.675,100.0725
2.503255788,-4.195,100.1175
2.525728644,-4.475,100.162
2.525728644,-4.605,100.206
2.525728644,-4.11,100.25
2.525728644,-4.32,100.294
2.525728644,-4.615,100.338
2.548718163,-4.62,100.3815
2.548718163,-4.275,100.4245
2.525728644,-4.23,100.468
2.548718163,-4.345,100.5115
2.548718163,-4.51,100.5545
2.525728644,-4.785,100.598
2.525728644,-4.51,100.642
2.548718163,-4.375,100.6855
2.548718163,-4.295,100.7285
2.548718163,-4.105,100.7715
2.525728644,-4.525,100.815
2.525728644,-5.025,100.859
2.525728644,-5.04,100.903
2.503255788,-5.03,100.9475
2.525728644,-4.57,100.992
2.503255788,-4.305,101.0365
2.596346212,-4.08,101.0795
2.57224866,-3.665,101.121
2.596346212,-3.79,101.1625
2.621038824,-3.415,101.203
2.621038824,-3.12,101.243
2.646356632,-3.98,101.2825
2.525728644,-4.195,101.324
2.548718163,-4.36,101.3675
2.548718163,-4.655,101.4105
2.525728644,-4.58,101.454
2.525728644,-4.39,101.498
2.525728644,-4.365,101.542
2.548718163,-4.49,101.5855
2.525728644,-4.34,101.629
2.548718163,-4.3,101.6725
2.503255788,-4.64,101.7165
2.525728644,-4.805,101.761
2.503255788,-4.5,101.8055
2.525728644,-4.325,101.85
2.503255788,-4.57,101.8945
2.525728644,-5.54,101.939
2.459770677,-5.46,101.9845
2.459770677,-4.79,102.0315
2.459770677,-4.985,102.0785
2.481276882,-5,102.125
2.481276882,-4.82,102.171
2.481276882,-5.11,102.217
2.459770677,-4.885,102.2635
2.481276882,-4.915,102.31
2.459770677,-5.545,102.3565
2.41809798,-5.56,102.4045
2.438717267,-5.39,102.453
2.41809798,-5.02,102.5015
2.41809798,-5.375,102.5505
2.438717267,-5.845,102.599
2.41809798,-5.98,102.6475
2.35867456,-5.755,102.698
2.35867456,-6.13,102.75
2.35867456,-6.855,102.802
2.302585093,-6.5,102.8555
2.284566587,-6.805,102.911
2.284566587,-7.165,102.967
2.284566587,-6.715,103.023
2.26686701,-6.87,103.0795
2.284566587,-6.56,103.136
2.320934232,-6.36,103.191
2.302585093,-6.29,103.2455
2.320934232,-5.97,103.3
2.339626365,-5.985,103.3535
2.339626365,-5.695,103.4065
2.339626365,-6.225,103.4595
2.320934232,-6.47,103.513
2.339626365,-5.365,103.5665
2.320934232,-5.105,103.62
2.339626365,-5.79,103.6735
2.339626365,-5.71,103.7265
2.339626365,-5.475,103.7795
2.339626365,-5.38,103.8325
2.339626365,-5.52,103.8855
2.339626365,-5.5,103.9385
2.378092646,-4.92,103.9905
2.397895273,-4.745,104.041
2.378092646,-4.89,104.0915
2.378092646,-4.76,104.1425
2.378092646,-4.895,104.1935
2.397895273,-5.065,104.244
2.397895273,-4.5,104.294
2.397895273,-4.435,104.344
2.397895273,-5.17,104.394
2.320934232,-5.545,104.446
2.339626365,-5.235,104.4995
2.320934232,-4.83,104.553
2.35867456,-4.985,104.606
2.35867456,-5.035,104.658
2.35867456,-4.765,104.71
2.35867456,-4.695,104.762
2.378092646,-4.825,104.8135
2.35867456,-5.03,104.865
2.320934232,-5.21,104.918
2.320934232,-5.195,104.972
2.339626365,-5.2,105.0255
2.378092646,-4.405,105.0775
2.378092646,-4.01,105.1285
2.378092646,-4.65,105.1795
2.378092646,-4.465,105.2305
2.35867456,-4.31,105.282
2.378092646,-4.555,105.3335
2.397895273,-4.27,105.384
2.397895273,-3.94,105.434
2.397895273,-4.05,105.484
2.397895273,-3.92,105.534
2.41809798,-3.81,105.5835
2.41809798,-3.635,105.6325
2.459770677,-3.46,105.6805
2.459770677,-3.3,105.7275
2.438717267,-3.365,105.775
2.378092646,-3.935,105.8245
2.378092646,-4.66,105.8755
2.35867456,-5,105.927
2.35867456,-4.73,105.979
2.339626365,-4.33,106.0315
2.35867456,-4.425,106.084
2.320934232,-4.555,106.137
2.320934232,-4.645,106.191
2.339626365,-5.16,106.2445
2.302585093,-5.19,106.2985
2.284566587,-4.965,106.354
2.302585093,-5.35,106.4095
2.26686701,-5.43,106.4655
2.26686701,-5.275,106.5225
2.26686701,-5.215,106.5795
2.26686701,-5.245,106.6365
2.26686701,-5.605,106.6935
2.284566587,-5.585,106.75
2.199044414,-5.895,106.8085
2.215573716,-6.24,106.869
2.199044414,-6.31,106.9295
2.166783552,-6.425,106.9915
2.166783552,-6.42,107.0545
2.166783552,-6.45,107.1175
2.135531008,-6.665,107.1815
2.120263536,-6.85,107.247
2.120263536,-7.2,107.313
2.105225659,-6.935,107.3795
2.090410573,-6.665,107.447
2.105225659,-6.75,107.5145
2.105225659,-6.705,107.5815
2.105225659,-6.62,107.6485
2.105225659,-6.775,107.7155
2.105225659,-6.81,107.7825
2.090410573,-6.445,107.85
